song, acoustic, dance, energy, inst, loud, speech, valence, tempo, bassmusic, breakbeat, disco, downtempo, dnb, erock, jungle, hardcore, hardstyle, hauntology, hip hop fusion, trap, house, industrial, techno, trance, uk garage
1RrrlYfLmQveNOFvkVko8v,0.00626,0.688,0.808,0.895,-7.215,0.0506,0.123,131.993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46N0cSUeoKfdGOGG852Jk1,0.006,0.792,0.836,0.878,-6.252,0.0648,0.183,130.003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7oirL9GFSN4xOvb1MTN4IU,0.179,0.699,0.792,0.92,-8.445,0.0528,0.136,129.018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5JuwReeDuunfHJApP5y8a9,0.074,0.734,0.936,0.761,-7.807,0.0645,0.557,127.976,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0kLNsHxGapjwwNsJHfyLAj,0.0018,0.79,0.873,0.899,-7.491,0.0393,0.0457,129.986,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3jgpE2RhPNOD98t5PoYTrT,0.000595,0.589,0.831,0.896,-7.598,0.0378,0.257,130.007,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0IGOSvMMFsLVYvUfXqKHjD,0.00944,0.73,0.839,0.9,-6.763,0.0496,0.195,130.002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6jL9KLXuwvFA1PMZ0yZLhP,0.0367,0.686,0.952,0.864,-5.115,0.0402,0.0348,129.993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0AAOWhjXSeBp1aTGf79012,0.00332,0.608,0.832,0.924,-8.065,0.0398,0.3,128.856,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0KT802lLtCx8vtaVcOF24d,0.00054,0.698,0.916,0.924,-7.359,0.0491,0.148,128.017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6PpwFNp103oI07s2otehgZ,0.000273,0.799,0.836,0.939,-7.841,0.0647,0.0292,128.002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5zBYq1HfbTCwbGjIgSP3Ou,0.00109,0.813,0.677,0.87,-8.665,0.0643,0.36,129.001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3FzO8SebmJvtEeLSgpSevc,0.0252,0.773,0.882,0.921,-7.058,0.0647,0.201,127.998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3fFrEqJUxGgjRsRJ8QEj6h,0.0196,0.694,0.788,0.846,-7.125,0.072,0.15,128.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4ssKfm1dqsr1cZm2ds8CNs,0.00325,0.614,0.839,0.902,-7.079,0.0751,0.204,130.005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1oS2KLeNQcz2AUr6ZqdV7K,0.00104,0.626,0.858,0.931,-9.576,0.0548,0.0392,130.001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0VkDJuw8fCuaLFRk8L7O3w,0.0994,0.665,0.869,0.929,-5.602,0.0926,0.163,133.701,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4k7175fpsv6tHhijvN3CjE,0.00356,0.582,0.971,0.888,-9.983,0.0735,0.099,134.999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
65avt9HtCTofE3r4sYGs48,0.00182,0.682,0.923,0.662,-9.404,0.0548,0.134,138.021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2uQWi34NKPHpka4ldYrki4,0.00044,0.659,0.514,0.858,-9.169,0.0444,0.0391,136.028,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0zGU5UwfhKfAV0LgMfccmP,0.000368,0.747,0.676,0.933,-6.941,0.055,0.0373,132.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7l5FHmJqJaaSVPDF4Opsix,0.0532,0.729,0.874,0.893,-8.874,0.0593,0.864,130.001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15BCiNT8YBJ5IvSOLR2qIR,0.00097,0.668,0.898,0.921,-5.646,0.0837,0.593,130.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4CbEP5CJiJsC3KE7Ssaorw,0.00103,0.703,0.83,0.858,-7.624,0.0634,0.0353,128.004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6hg11XB9rUTSM92Sx2WDhJ,0.00585,0.746,0.769,0.9,-6.439,0.0923,0.262,129.028,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3tQSq6JY85DV7Wfxh0SS6f,0.0269,0.751,0.663,0.924,-9.757,0.0584,0.156,130.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6xtL2zJzyyANW1K2so6yLf,0.00182,0.613,0.829,0.837,-9.516,0.0322,0.195,126.997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1uUb7jXf2JoKHxslefbC9W,0.00302,0.708,0.847,0.79,-6.89,0.106,0.0413,129.022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1IDidu7L32hNr9W91kVusg,0.00267,0.559,0.954,0.815,-8.678,0.0495,0.615,127.985,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11RXJ1AauEmSX75iakdL21,0.00945,0.55,0.945,0.891,-6.369,0.048,0.0645,135.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7c8vVfnqkbWJS1GPLUMriX,0.0168,0.52,0.942,0.834,-6.706,0.0775,0.163,128.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4noGBWrJV6apZAEK19UzJz,0.000461,0.642,0.795,0.394,-7.16,0.0411,0.122,130.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2r1YHhle8F0Wh9hUbTk8AQ,0.00323,0.523,0.979,0.791,-6.366,0.0546,0.247,127.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
269u3EaupyNQkaVNEXAIKc,0.00994,0.442,0.967,0.498,-5.846,0.0456,0.382,133.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55BIh0hxnHPuKVsTLhZnqS,0.0168,0.552,0.898,0.822,-7.793,0.0416,0.211,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1nst5BRI3Ui94BplQ6wYjC,0.0352,0.44,0.935,0.0317,-5.739,0.0895,0.0528,144.957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5T5ik7kItjz9apmIJR7tcC,0.0189,0.627,0.927,0.819,-6.732,0.0386,0.129,125.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1GYFN7hxmY553P0xmZpU8Q,0.00322,0.574,0.932,0.0348,-7.168,0.0603,0.339,130.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6moWHXg4G0vb3v9Fd4PaD7,0.00188,0.46,0.886,0.931,-6.908,0.0402,0.271,139.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0jA4T1QAiFX1jKFNX6DpKw,0.399,0.669,0.75,0.12,-6.597,0.126,0.0933,128.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5JcAuqCtuuZYANh0muse1y,0.00608,0.526,0.902,0.213,-5.882,0.0392,0.0394,123.971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6wFnv5oxayOr88V5q7jArL,0.000619,0.558,0.953,0,-3.061,0.0421,0.167,130.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5gBqsnOCMpMI0Oe8uTH7A6,0.00204,0.463,0.973,0.906,-6.507,0.0526,0.301,138.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0lRfksu6CZrxY8LrsIsHjd,0.0801,0.631,0.823,0.463,-8.406,0.0699,0.111,124.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4XVF72T8HXng0pQD3ldJAc,0.00399,0.419,0.973,0.927,-8.086,0.0667,0.0747,138.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
327jo1Wrp127PRSDttfXF5,0.000609,0.432,0.933,0.873,-7.085,0.0455,0.299,129.974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5uV4uilxEaddomtO2BeHH1,0.00501,0.457,0.917,0.884,-8.615,0.0454,0.192,135.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7jzcImgU2sCS2TuVyKvhCX,0.0229,0.605,0.788,0.0287,-5.858,0.0355,0.0448,122.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1Rr4CKqicBmTNxMfnOpIa1,0.0045,0.177,0.965,0.914,-6.571,0.0553,0.626,131.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0t0kPYCmljLPCS2TcQQogJ,0.0822,0.505,0.865,0.346,-6.493,0.0287,0.229,128.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6B6jWtgW9ZCocu0alFox1m,0.00634,0.573,0.894,0.847,-8.824,0.0385,0.0402,124.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53G8abQvp48LtIzFL5u9Ah,0.0183,0.448,0.885,0.0256,-3.646,0.0831,0.15,128.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1B67ptXH1xg3OHTMVFW37r,0.0147,0.567,0.887,0.0136,-5.995,0.0297,0.159,125.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3QfIkyXsWBVSY6rlboDcwN,0.00369,0.54,0.99,0.0133,-3.867,0.0678,0.133,137.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4qlVS1fB45I2vwu3Xbc2z6,0.00637,0.582,0.8,0.897,-8.753,0.0342,0.194,127.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2Cn42wAQwgQ5qv61UUdKdR,0.00569,0.744,0.85,0.111,-6.633,0.0401,0.211,123.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6QnLtJfGV9lLLuQU59Knfe,0.000852,0.462,0.973,0.0482,-5.565,0.13,0.429,137.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41NEHLGt9hJul5U0IBad8b,0.000388,0.58,0.787,0.731,-5.041,0.0331,0.144,128.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4xZax8srPgsXV2mpMerqEk,0.00203,0.68,0.95,0.538,-4.595,0.182,0.14,134.982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24I0UzzlxYuJXePShdsTaL,0.275,0.489,0.635,0,-4.703,0.0371,0.181,125.841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35mpJSgKkYJdWrWDC3UO0U,0.00025,0.548,0.834,0.921,-5.365,0.0356,0.0326,126.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6OxwxiRSuzBJuvkUJ4ihjk,0.0105,0.393,0.991,0.863,-6.773,0.0774,0.0502,137.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1xBXNk9ugTYyQRMIakSK0Q,0.281,0.584,0.929,0.87,-4.789,0.0482,0.331,127.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5JgW8g5qxWTEFzg50PiUqv,0.0018,0.57,0.777,0.000203,-5.24,0.0775,0.142,129.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6RAXqmBTblxeEFmBtNcwtE,0.00798,0.454,0.966,0.838,-4.238,0.0476,0.421,138.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4jjUoFhtnjocX5JanSzSFF,0.000647,0.667,0.966,0.826,-4.64,0.102,0.142,128.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7wTGQKmQoj7BnjNEvJOyTe,0.000901,0.44,0.976,0.00852,-4.504,0.0957,0.23,139.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
01C1tnLhBPw4MbAow3SeuH,0.0108,0.191,0.926,0.959,-3.277,0.0728,0.167,131.971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5UssGupTah1D1Iga1gMn45,0.0321,0.618,0.714,0.000433,-6.234,0.0338,0.0766,127.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44xcyZkeyuoDivY2nuNPSM,0.00252,0.482,0.844,0.0671,-7.11,0.0475,0.0622,129.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1TH78wii8ZXh8UvVnv1vBU,0.00238,0.591,0.988,0.813,-3.003,0.0888,0.443,129.982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3OePDv6zr5Ibz0HwERcefQ,0.00103,0.471,0.954,0.812,-5.254,0.0394,0.231,125.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4j65mE76DFb9Q1zJikIJXe,0.0015,0.499,0.87,0.77,-12.125,0.0299,0.371,134.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1LuIXOl92Q6QC7nfS5B0UW,1.63e-05,0.426,0.997,0.684,-3.749,0.0592,0.0701,139.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5cVnYm1IDWhHnDSZrWhIAn,0.00155,0.23,0.738,0.917,-6.632,0.075,0.0917,131.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3W2aEQGZtqyX3eTWvSj6Ub,0.000515,0.416,0.962,0.861,-6.307,0.039,0.187,136.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2p91paLPfThoG3gnkIQPvz,0.000612,0.466,0.968,0.0346,-5.765,0.0762,0.0494,137.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5o990tKGmOyNWaSwRKpCay,0.000307,0.474,0.95,0.823,-6.0,0.0778,0.34,135.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2QUQgmpGxTy3EWxYtj3JPD,0.0159,0.247,0.906,0.855,-6.398,0.0392,0.093,89.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71qpzpK32feDRAQI4FvMc6,0.000148,0.27,0.99,0.152,-5.65,0.221,0.0369,134.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5ruzGMgLm1Avc5m9QGuizD,0.000768,0.468,0.863,0.00618,-4.733,0.0393,0.113,135.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7zDWww6tXcSXFQCkiWJehT,0.000381,0.491,0.927,0.888,-5.828,0.157,0.214,135.957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74nXamouGrGIVARKJaSQtO,0.000489,0.52,0.794,0.795,-10.636,0.0537,0.473,138.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6VI9fsZj5j6ZOGmeNIloC0,0.000336,0.522,0.938,0.791,-7.563,0.0394,0.218,127.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2knwCp7Mk0GIVH8G8O9hTc,0.00713,0.374,0.987,0.685,-6.939,0.0498,0.101,137.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70bd4Y7DSIhbMmwMlVUDzO,0.00321,0.533,0.81,0.313,-6.262,0.0348,0.0792,126.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4sKLvnnXHJwzLuS5LSMxvp,0.000204,0.519,0.954,0.751,-5.973,0.0629,0.0817,137.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1DDmvQSDm52hJRfCjeoqqP,0.0135,0.671,0.763,0.123,-6.768,0.0576,0.197,131.971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30ZZhyxpXOGCBBOA1OpKBf,0.00253,0.205,0.896,0.0149,-6.492,0.0422,0.188,137.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0zGXfefNWY4CgxzgpgO0F0,0.0073,0.666,0.846,0.0159,-5.389,0.184,0.238,128.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0cjs6us6S9XQPo7eDstDID,0.00706,0.587,0.88,0.0127,-6.194,0.0499,0.0786,130.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0qJkYnXVlPCdi3lgfhMVtW,0.00234,0.299,0.932,0.0178,-3.805,0.0979,0.153,133.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2leyW71HGfD6KqJSnTbIdm,0.000369,0.515,0.894,0,-4.576,0.0613,0.105,130.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
587w9pOR9UNvFJOwkW7NgD,0.00881,0.533,0.922,0.824,-6.601,0.039,0.0657,130.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4StZuE3DEKcRZYMgdDxJuX,0.0313,0.407,0.632,0.003,-7.037,0.0842,0.229,131.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6utwmLAd4ep8hkQce0eXF3,0.0761,0.577,0.628,1.81e-05,-7.154,0.0352,0.301,127.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2MvJwokJ6Vx2pxMMiHHe2X,0.0897,0.651,0.918,0.416,-5.61,0.046,0.204,127.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6aqFUZTVS2THRvnxWO9UrW,0.0102,0.433,0.988,0.913,-5.242,0.0742,0.166,138.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3PoXdtxbpLC2nVhIupEvVS,0.00107,0.595,0.972,0.00218,-4.664,0.0542,0.246,137.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3pC3h8pQjbadljntOeEvi7,0.0403,0.444,0.945,0.000874,-4.834,0.135,0.157,135.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4AlofiTiubDOvZ6aAifK5v,0.00099,0.437,0.907,0.898,-5.282,0.0357,0.1,123.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
123ZnZbEhHE9Ju8v7GAMiK,0.00443,0.545,0.868,0.00879,-7.654,0.046,0.19,132.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3L8NGBuuTgICHNi34xj7vf,0.00528,0.664,0.657,0,-8.345,0.0444,0.161,124.971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6TWeVcRgtkUqVNN85Vva5k,0.000333,0.604,0.981,0.942,-5.61,0.0947,0.0376,126.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4pn3z1W34IpLLhzs497KQ2,0.000636,0.489,0.895,0.00067,-3.22,0.0498,0.106,127.962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0xmIa66Ep0QSQNT688opgs,0.102,0.608,0.938,0.329,-4.342,0.0514,0.25,126.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4jUdV7tQ4gm4nsG7nItWKy,0.00264,0.522,0.844,0.721,-5.809,0.0617,0.11,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78ytCPmOi43hrCbBRlIvbf,0.000877,0.591,0.917,0.0562,-6.007,0.0523,0.143,128.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2twpunMSvNXBGzyhoHvsxM,9.57e-05,0.466,0.989,0.965,-5.667,0.055,0.0489,139.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6V8jRPDlIQqGDTqwMKEN4R,0.00085,0.358,0.949,0.836,-7.597,0.0497,0.124,138.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3NAasXSj7PKt3it8dluxcT,0.000826,0.395,0.979,0.709,-6.861,0.0704,0.117,132.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3VJ6jhaDeT3haiYmD6LxuT,0.00339,0.494,0.897,0.109,-5.926,0.0891,0.245,128.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0fhxIOyAoCQIqxFKjZKLqs,0.00239,0.359,0.788,0.00179,-6.186,0.044,0.112,150.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1kkjK0Oli5hFEtoGnWeEcP,6.06e-05,0.583,0.616,0.571,-11.184,0.0417,0.228,134.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2lpApUodMauXt8yzMeQtOB,5.5e-05,0.58,0.637,0.787,-6.608,0.0408,0.0782,127.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5yWdOZ1BHRTfr5EAsTsHQ5,0.00136,0.439,0.96,0.911,-9.157,0.0635,0.367,137.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0seE0lnA08BAErGq58PfPE,0.0422,0.685,0.857,0.795,-5.986,0.0458,0.0363,124.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28M0wmH2oHJTl5goSFGIl8,0.000618,0.522,0.976,0.9,-6.535,0.0524,0.0702,127.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2K6GpFvncNvQBxhbvdns4G,0.025,0.568,0.787,2.21e-05,-5.748,0.0499,0.22,123.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7E4Kt9Lkn5AV4SiOuoRczh,0.000192,0.533,0.98,0.217,-5.735,0.124,0.0657,137.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53HLHE75vX22JTWitjq1ik,0.00139,0.267,0.932,0.918,-6.9,0.0621,0.277,137.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0suGdYSCx2fihVQereDGx0,0.000195,0.432,0.927,0.822,-6.362,0.0346,0.051,133.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0qiujFNeu6KG4HS42qM7Fz,0.0285,0.566,0.791,0.0542,-5.806,0.0497,0.222,135.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3G3vwHEKvRHnFJfn6vUVeX,0.0398,0.539,0.982,0.763,-3.118,0.0522,0.185,126.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4pgwo5wHSrpbNpwFn1x45x,0.000175,0.128,0.975,0.78,-7.288,0.054,0.0651,138.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3SYftKR9X55LohXQgODLIy,0.00338,0.566,0.901,6.3e-06,-3.528,0.168,0.222,135.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4jNjqp4ByoO17UuQpy08ky,0.000336,0.542,0.962,0.241,-5.901,0.0485,0.131,138.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3aJjvzthLYcUb5CIPR8Z1y,0.00441,0.437,0.968,0.938,-5.159,0.0382,0.442,136.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2CYWlJDHDWIDpezjsiOJeM,0.0549,0.563,0.65,3.99e-06,-5.99,0.0413,0.196,128.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1IqANTbvKLojRoomq685LA,0.434,0.746,0.906,0.00458,-9.003,0.0975,0.942,131.856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0QumpjZOPu1d7nMJMBIZ2H,0.0844,0.941,0.4,7.43e-06,-8.112,0.362,0.524,134.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4FLFm76nwepkcxzqS8PzH4,0.0878,0.844,0.506,1.65e-05,-11.082,0.0453,0.515,127.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4todOcpbt1Kpp4jl5x0r9h,0.0571,0.879,0.669,1.21e-05,-8.013,0.147,0.94,129.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1NOdN5Qoz4GGsVETMHqsMb,0.00506,0.577,0.677,0,-11.877,0.196,0.834,111.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2V3a0xQdTTJJM2MLwAZppM,0.124,0.847,0.877,0,-5.424,0.0493,0.764,131.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1ElsvWNXbo3jXs4OuakQLn,0.0323,0.755,0.631,1.21e-06,-9.76,0.0422,0.839,129.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4wDuuEI9ecmWVVQVfHfrp3,0.118,0.853,0.756,0.761,-8.581,0.082,0.931,126.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35zEswqAFI1D41cmoBXOFK,0.00436,0.668,0.854,0,-4.577,0.397,0.903,130.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4tvejslaZsD6Y0pFCWipwJ,5.26e-06,0.709,0.73,0.491,-9.004,0.0541,0.353,128.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6JoKanfZ8IGLCj1jluscGD,0.0857,0.807,0.944,0.00614,-5.592,0.0844,0.906,130.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0SlmWUiAHCOOUws7KieJBH,0.0232,0.639,0.658,0,-6.797,0.4,0.7,113.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2HStGirSZokbjdi1xU1QCW,0.0826,0.836,0.762,5.48e-05,-5.044,0.0598,0.941,133.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7cQjdDB3ihCB7awAOZcfuE,0.0404,0.789,0.845,0.0547,-6.477,0.108,0.963,128.569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
56UNoQz1kXeBZeqmQbFpYe,0.0362,0.872,0.707,5.59e-06,-7.911,0.0513,0.92,132.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6PxGPmMnKXwcXqmvfwVruo,0.00977,0.788,0.673,0.858,-4.754,0.072,0.851,122.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5EI0N84j0ReqnQmDfalEmf,0.00217,0.905,0.671,0.112,-8.227,0.439,0.611,131.954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0tWdRXWDUd1gWLthXgk6Dp,0.37,0.795,0.919,0.00863,-3.07,0.0835,0.96,134.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39gEBCOlL2IdbgLfdly2Ri,0.0251,0.831,0.487,0.225,-8.814,0.0376,0.414,128.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6HfooVSTxGJAMSl2KMrmCV,0.206,0.885,0.629,2.97e-06,-8.05,0.059,0.752,131.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7oysiJ2yYjVYzrGSmIEzME,0.0177,0.735,0.839,0.0175,-9.041,0.0358,0.815,134.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4P5Rntc1SI0IGeqlrWJQCq,0.0817,0.641,0.954,0.0001,-4.048,0.0375,0.98,131.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4UYrVcOhdVQ2L0ZwYliXNH,0.035,0.852,0.938,0.114,-6.598,0.0989,0.758,133.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
